œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
34;125;5;38;True;30.11.2017 21:06:40;;0;;
35;152;2;29;True;30.11.2017 21:06:40;;0;;
36;116;5;20;True;30.11.2017 21:06:41;;0;;
37;37;11;20;True;30.11.2017 21:06:41;;0;;
38;60;10;41;True;30.11.2017 21:06:41;;0;;
39;114;6;41;True;30.11.2017 21:06:41;;0;;
40;111;6;35;True;30.11.2017 21:06:41;;0;;
40;147;3;38;True;30.11.2017 21:06:41;;0;;
41;161;1;32;True;30.11.2017 21:06:42;;0;;
42;158;1;26;True;30.11.2017 21:06:42;;0;;
43;138;3;20;True;30.11.2017 21:06:42;;0;;
44;102;6;17;True;30.11.2017 21:06:42;;0;;
45;48;10;17;True;30.11.2017 21:06:42;;0;;
46;15;13;20;True;30.11.2017 21:06:42;;0;;
47;1;15;26;True;30.11.2017 21:06:42;;0;;
48;24;13;38;True;30.11.2017 21:06:43;;0;;
49;40;11;26;True;30.11.2017 21:06:43;;0;;
50;43;11;32;True;30.11.2017 21:06:43;;0;;
51;84;8;35;True;30.11.2017 21:06:43;;0;;
52;122;5;32;True;30.11.2017 21:06:43;;0;;
53;119;5;26;True;30.11.2017 21:06:43;;0;;
54;78;8;23;True;30.11.2017 21:06:44;;0;;
55;28;12;25;True;30.11.2017 21:06:44;;0;;
56;32;12;33;True;30.11.2017 21:06:44;;0;;
57;85;8;37;True;30.11.2017 21:06:44;;0;;
58;134;4;33;True;30.11.2017 21:06:44;;0;;
59;130;4;25;True;30.11.2017 21:06:44;;0;;
60;77;8;21;True;30.11.2017 21:06:45;;0;;
61;53;10;27;True;30.11.2017 21:06:45;;0;;
62;55;10;31;True;30.11.2017 21:06:45;;0;;
63;83;8;33;True;30.11.2017 21:06:45;;0;;
64;109;6;31;True;30.11.2017 21:06:45;;0;;
65;107;6;27;True;30.11.2017 21:06:45;;0;;
66;79;8;25;True;30.11.2017 21:06:46;;0;;
67;67;9;28;True;30.11.2017 21:06:46;;0;;
68;95;7;30;True;30.11.2017 21:06:46;;0;;
69;68;9;30;True;30.11.2017 21:06:46;;0;;
70;94;7;28;True;30.11.2017 21:06:46;;0;;
71;82;8;31;True;30.11.2017 21:06:46;;0;;
72;80;8;27;True;30.11.2017 21:06:46;;0;;
73;38;11;22;True;30.11.2017 21:06:47;;0;;
74;20;13;30;True;30.11.2017 21:06:47;;0;;
75;58;10;37;True;30.11.2017 21:06:47;;0;;
76;124;5;36;True;30.11.2017 21:06:47;;0;;
77;142;3;28;True;30.11.2017 21:06:47;;0;;
78;104;6;21;True;30.11.2017 21:06:47;;0;;
79;89;7;18;True;30.11.2017 21:06:48;;0;;
80;62;9;18;True;30.11.2017 21:06:48;;0;;
81;16;13;22;True;30.11.2017 21:06:48;;0;;
82;8;14;25;True;30.11.2017 21:06:48;;0;;
83;23;13;36;True;30.11.2017 21:06:48;;0;;
84;73;9;40;True;30.11.2017 21:06:48;;0;;
85;100;7;40;True;30.11.2017 21:06:49;;0;;
86;146;3;36;True;30.11.2017 21:06:49;;0;;
87;154;2;33;True;30.11.2017 21:06:49;;0;;
88;150;2;25;True;30.11.2017 21:06:49;;0;;
89;139;3;22;True;30.11.2017 21:06:49;;0;;
90;118;5;24;True;30.11.2017 21:06:49;;0;;
91;91;7;22;True;30.11.2017 21:06:49;;0;;
92;64;9;22;True;30.11.2017 21:06:50;;0;;
93;39;11;24;True;30.11.2017 21:06:50;;0;;
94;29;12;27;True;30.11.2017 21:06:50;;0;;
95;31;12;31;True;30.11.2017 21:06:50;;0;;
96;44;11;34;True;30.11.2017 21:06:50;;0;;
97;71;9;36;True;30.11.2017 21:06:50;;0;;
98;98;7;36;True;30.11.2017 21:06:51;;0;;
99;123;5;34;True;30.11.2017 21:06:51;;0;;
100;133;4;31;True;30.11.2017 21:06:51;;0;;
101;131;4;27;True;30.11.2017 21:06:51;;0;;
102;106;6;25;True;30.11.2017 21:06:51;;0;;
103;92;7;24;True;30.11.2017 21:06:51;;0;;
104;65;9;24;True;30.11.2017 21:06:52;;0;;
105;52;10;25;True;30.11.2017 21:06:52;;0;;
106;41;11;28;True;30.11.2017 21:06:52;;0;;
107;42;11;30;True;30.11.2017 21:06:52;;0;;
108;56;10;33;True;30.11.2017 21:06:52;;0;;
109;70;9;34;True;30.11.2017 21:06:52;;0;;
110;97;7;34;True;30.11.2017 21:06:52;;0;;
111;110;6;33;True;30.11.2017 21:06:53;;0;;
112;121;5;30;True;30.11.2017 21:06:53;;0;;
113;120;5;28;True;30.11.2017 21:06:53;;0;;
114;128;4;21;True;30.11.2017 21:06:53;;0;;
115;103;6;19;True;30.11.2017 21:06:53;;0;;
116;49;10;19;True;30.11.2017 21:06:53;;0;;
117;26;12;21;True;30.11.2017 21:06:54;;0;;
118;9;14;27;True;30.11.2017 21:06:54;;0;;
119;34;12;37;True;30.11.2017 21:06:54;;0;;
120;59;10;39;True;30.11.2017 21:06:54;;0;;
121;113;6;39;True;30.11.2017 21:06:54;;0;;
122;136;4;37;True;30.11.2017 21:06:54;;0;;
123;153;2;31;True;30.11.2017 21:06:55;;0;;
124;151;2;27;True;30.11.2017 21:06:55;;0;;
125;76;8;19;True;30.11.2017 21:06:55;;0;;
126;17;13;24;True;30.11.2017 21:06:55;;0;;
127;22;13;34;True;30.11.2017 21:06:55;;0;;
128;86;8;39;True;30.11.2017 21:06:55;;0;;
129;145;3;34;True;30.11.2017 21:06:56;;0;;
130;140;3;24;True;30.11.2017 21:06:56;;0;;
131;117;5;22;True;30.11.2017 21:06:56;;0;;
132;50;10;21;True;30.11.2017 21:06:56;;0;;
133;19;13;28;True;30.11.2017 21:06:56;;0;;
134;45;11;36;True;30.11.2017 21:06:56;;0;;
135;112;6;37;True;30.11.2017 21:06:57;;0;;
136;143;3;30;True;30.11.2017 21:06:57;;0;;
137;157;1;24;True;30.11.2017 21:06:57;;0;;
138;148;2;21;True;30.11.2017 21:06:57;;0;;
139;127;4;19;True;30.11.2017 21:06:57;;0;;
140;115;5;18;True;30.11.2017 21:07:03;;0;;
141;88;7;16;True;30.11.2017 21:07:03;;0;;
142;61;9;16;True;30.11.2017 21:07:03;;0;;
143;36;11;18;True;30.11.2017 21:07:04;;0;;
144;25;12;19;True;30.11.2017 21:07:04;;0;;
145;6;14;21;True;30.11.2017 21:07:04;;0;;
146;0;15;24;True;30.11.2017 21:07:04;;0;;
147;2;15;28;True;30.11.2017 21:07:04;;0;;
148;14;14;37;True;30.11.2017 21:07:04;;0;;
149;35;12;39;True;30.11.2017 21:07:05;;0;;
150;47;11;40;True;30.11.2017 21:07:05;;0;;
151;74;9;42;True;30.11.2017 21:07:05;;0;;
152;101;7;42;True;30.11.2017 21:07:06;;0;;
153;126;5;40;True;30.11.2017 21:07:06;;0;;
154;137;4;39;True;30.11.2017 21:07:06;;0;;
155;162;1;34;True;30.11.2017 21:07:06;;0;;
156;160;1;30;True;30.11.2017 21:07:07;;0;;
157;159;1;28;True;30.11.2017 21:07:07;;0;;
158;156;2;37;True;30.11.2017 21:07:08;;0;;
159;4;15;32;True;30.11.2017 21:07:10;;0;;
160;11;14;31;True;30.11.2017 21:07:11;;0;;
161;12;14;33;True;30.11.2017 21:07:12;;0;;
162;3;15;30;True;30.11.2017 21:07:13;;0;;
163;5;15;34;True;30.11.2017 21:07:14;;0;;
