œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
78;140;3;24;True;02.02.2016 10:32:50;;12;;
79;143;3;30;True;02.02.2016 10:32:52;;12;;
80;124;5;36;True;02.02.2016 10:32:52;;12;;
81;86;8;39;True;02.02.2016 10:32:52;;12;;
82;45;11;36;True;02.02.2016 10:32:52;;12;;
83;23;13;36;True;02.02.2016 10:32:52;;12;;
84;12;14;33;True;02.02.2016 10:32:54;;12;;
85;9;14;27;True;02.02.2016 10:32:54;;12;;
86;26;12;21;True;02.02.2016 10:32:54;;12;;
87;62;9;18;True;02.02.2016 10:32:54;;12;;
88;89;7;18;True;02.02.2016 10:32:56;;12;;
89;128;4;21;True;02.02.2016 10:32:56;;12;;
90;151;2;27;True;02.02.2016 10:32:56;;12;;
91;154;2;33;True;02.02.2016 10:32:56;;12;;
92;146;3;36;True;02.02.2016 10:32:56;;12;;
93;113;6;39;True;02.02.2016 10:32:56;;12;;
94;59;10;39;True;02.02.2016 10:32:57;;12;;
95;35;12;39;True;02.02.2016 10:32:57;;12;;
96;3;15;30;True;02.02.2016 10:32:57;;12;;
97;36;11;18;True;02.02.2016 10:32:57;;12;;
98;115;5;18;True;02.02.2016 10:32:57;;12;;
99;160;1;30;True;02.02.2016 10:32:57;;12;;
100;137;4;39;True;02.02.2016 10:32:57;;12;;
101;101;7;42;True;02.02.2016 10:32:59;;12;;
102;74;9;42;True;02.02.2016 10:32:59;;12;;
103;0;15;24;True;02.02.2016 10:32:59;;12;;
104;6;14;21;True;02.02.2016 10:33:00;;12;;
105;95;7;30;True;02.02.2016 10:33:00;;12;;
106;68;9;30;True;02.02.2016 10:33:01;;12;;
107;80;8;27;True;02.02.2016 10:33:04;;12;;
108;148;2;21;True;02.02.2016 10:33:07;;12;;
109;157;1;24;True;02.02.2016 10:33:09;;12;;
110;108;6;29;False;01.01.0001 0:00:00;;0;;
111;96;7;32;False;01.01.0001 0:00:00;;0;;
112;69;9;32;False;01.01.0001 0:00:00;;0;;
113;54;10;29;False;01.01.0001 0:00:00;;0;;
114;66;9;26;False;01.01.0001 0:00:00;;0;;
115;93;7;26;False;01.01.0001 0:00:00;;0;;
116;119;5;26;False;01.01.0001 0:00:00;;0;;
117;122;5;32;False;01.01.0001 0:00:00;;0;;
118;84;8;35;False;01.01.0001 0:00:00;;0;;
119;43;11;32;False;01.01.0001 0:00:00;;0;;
120;40;11;26;False;01.01.0001 0:00:00;;0;;
121;78;8;23;False;01.01.0001 0:00:00;;0;;
122;105;6;23;False;01.01.0001 0:00:00;;0;;
123;132;4;29;False;01.01.0001 0:00:00;;0;;
124;111;6;35;False;01.01.0001 0:00:00;;0;;
125;57;10;35;False;01.01.0001 0:00:00;;0;;
126;30;12;29;False;01.01.0001 0:00:00;;0;;
127;51;10;23;False;01.01.0001 0:00:00;;0;;
128;90;7;20;False;01.01.0001 0:00:00;;0;;
129;129;4;23;False;01.01.0001 0:00:00;;0;;
130;141;3;26;False;01.01.0001 0:00:00;;0;;
131;144;3;32;False;01.01.0001 0:00:00;;0;;
132;135;4;35;False;01.01.0001 0:00:00;;0;;
133;99;7;38;False;01.01.0001 0:00:00;;0;;
134;72;9;38;False;01.01.0001 0:00:00;;0;;
135;33;12;35;False;01.01.0001 0:00:00;;0;;
136;21;13;32;False;01.01.0001 0:00:00;;0;;
137;18;13;26;False;01.01.0001 0:00:00;;0;;
138;27;12;23;False;01.01.0001 0:00:00;;0;;
139;63;9;20;False;01.01.0001 0:00:00;;0;;
140;75;8;17;False;01.01.0001 0:00:00;;0;;
141;116;5;20;False;01.01.0001 0:00:00;;0;;
142;149;2;23;False;01.01.0001 0:00:00;;0;;
143;152;2;29;False;01.01.0001 0:00:00;;0;;
144;155;2;35;False;01.01.0001 0:00:00;;0;;
145;125;5;38;False;01.01.0001 0:00:00;;0;;
146;87;8;41;False;01.01.0001 0:00:00;;0;;
147;46;11;38;False;01.01.0001 0:00:00;;0;;
148;13;14;35;False;01.01.0001 0:00:00;;0;;
149;10;14;29;False;01.01.0001 0:00:00;;0;;
150;7;14;23;False;01.01.0001 0:00:00;;0;;
151;37;11;20;False;01.01.0001 0:00:00;;0;;
152;102;6;17;False;01.01.0001 0:00:00;;0;;
153;138;3;20;False;01.01.0001 0:00:00;;0;;
154;147;3;38;False;01.01.0001 0:00:00;;0;;
154;158;1;26;False;01.01.0001 0:00:00;;0;;
155;161;1;32;False;01.01.0001 0:00:00;;0;;
157;114;6;41;False;01.01.0001 0:00:00;;0;;
158;60;10;41;False;01.01.0001 0:00:00;;0;;
159;24;13;38;False;01.01.0001 0:00:00;;0;;
160;4;15;32;False;01.01.0001 0:00:00;;0;;
161;1;15;26;False;01.01.0001 0:00:00;;0;;
162;15;13;20;False;01.01.0001 0:00:00;;0;;
163;48;10;17;False;01.01.0001 0:00:00;;0;;
