œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
57;48;10;17;True;17.10.2017 11:00:52;;0;;
58;15;13;20;True;17.10.2017 11:00:52;;0;;
59;1;15;26;True;17.10.2017 11:00:52;;0;;
60;4;15;32;True;17.10.2017 11:00:52;;0;;
61;24;13;38;True;17.10.2017 11:00:53;;0;;
62;53;10;27;True;17.10.2017 11:00:53;;0;;
63;55;10;31;True;17.10.2017 11:00:53;;0;;
64;83;8;33;True;17.10.2017 11:00:53;;0;;
65;109;6;31;True;17.10.2017 11:00:53;;0;;
66;107;6;27;True;17.10.2017 11:00:53;;0;;
67;79;8;25;True;17.10.2017 11:00:54;;0;;
68;67;9;28;True;17.10.2017 11:00:54;;0;;
69;95;7;30;True;17.10.2017 11:00:55;;0;;
70;68;9;30;True;17.10.2017 11:01:02;;0;;
71;94;7;28;True;17.10.2017 11:01:04;;0;;
72;82;8;31;True;17.10.2017 11:01:04;;0;;
73;80;8;27;True;17.10.2017 11:01:04;;0;;
74;38;11;22;True;17.10.2017 11:01:05;;0;;
75;20;13;30;True;17.10.2017 11:01:05;;0;;
76;58;10;37;True;17.10.2017 11:01:05;;0;;
77;124;5;36;True;17.10.2017 11:01:05;;0;;
78;142;3;28;True;17.10.2017 11:01:06;;0;;
79;104;6;21;True;17.10.2017 11:01:06;;0;;
80;89;7;18;True;17.10.2017 11:01:06;;0;;
81;62;9;18;True;17.10.2017 11:01:06;;0;;
82;16;13;22;True;17.10.2017 11:01:07;;0;;
83;8;14;25;True;17.10.2017 11:01:07;;0;;
84;12;14;33;True;17.10.2017 11:01:07;;0;;
85;23;13;36;True;17.10.2017 11:01:07;;0;;
86;73;9;40;True;17.10.2017 11:01:07;;0;;
87;100;7;40;True;17.10.2017 11:01:07;;0;;
88;146;3;36;True;17.10.2017 11:01:07;;0;;
89;154;2;33;True;17.10.2017 11:01:08;;0;;
90;150;2;25;True;17.10.2017 11:01:08;;0;;
91;139;3;22;True;17.10.2017 11:01:08;;0;;
92;118;5;24;True;17.10.2017 11:01:08;;0;;
93;91;7;22;True;17.10.2017 11:01:08;;0;;
94;64;9;22;True;17.10.2017 11:01:08;;0;;
95;39;11;24;True;17.10.2017 11:01:09;;0;;
96;29;12;27;True;17.10.2017 11:01:09;;0;;
97;31;12;31;True;17.10.2017 11:01:09;;0;;
98;44;11;34;True;17.10.2017 11:01:10;;0;;
99;71;9;36;True;17.10.2017 11:01:15;;0;;
100;98;7;36;True;17.10.2017 11:01:16;;0;;
101;123;5;34;True;17.10.2017 11:01:16;;0;;
102;133;4;31;True;17.10.2017 11:01:16;;0;;
103;131;4;27;True;17.10.2017 11:01:16;;0;;
104;106;6;25;True;17.10.2017 11:01:17;;0;;
105;92;7;24;True;17.10.2017 11:01:17;;0;;
106;65;9;24;True;17.10.2017 11:01:17;;0;;
107;52;10;25;True;17.10.2017 11:01:17;;0;;
108;41;11;28;True;17.10.2017 11:01:17;;0;;
109;42;11;30;True;17.10.2017 11:01:18;;0;;
110;56;10;33;True;17.10.2017 11:01:18;;0;;
111;70;9;34;True;17.10.2017 11:01:18;;0;;
112;97;7;34;True;17.10.2017 11:01:19;;0;;
113;110;6;33;True;17.10.2017 11:01:19;;0;;
114;121;5;30;True;17.10.2017 11:01:19;;0;;
115;120;5;28;True;17.10.2017 11:01:19;;0;;
116;128;4;21;True;17.10.2017 11:01:19;;0;;
117;103;6;19;True;17.10.2017 11:01:20;;0;;
118;49;10;19;True;17.10.2017 11:01:20;;0;;
119;26;12;21;True;17.10.2017 11:01:20;;0;;
120;9;14;27;True;17.10.2017 11:01:21;;0;;
121;11;14;31;True;17.10.2017 11:01:21;;0;;
122;34;12;37;True;17.10.2017 11:01:22;;0;;
123;59;10;39;True;17.10.2017 11:01:23;;0;;
124;113;6;39;True;17.10.2017 11:01:23;;0;;
125;136;4;37;True;17.10.2017 11:01:23;;0;;
126;153;2;31;True;17.10.2017 11:01:24;;0;;
127;151;2;27;True;17.10.2017 11:01:24;;0;;
128;76;8;19;True;17.10.2017 11:01:24;;0;;
129;17;13;24;True;17.10.2017 11:01:24;;0;;
130;22;13;34;True;17.10.2017 11:01:25;;0;;
131;86;8;39;True;17.10.2017 11:01:26;;0;;
132;145;3;34;True;17.10.2017 11:01:28;;0;;
133;140;3;24;True;17.10.2017 11:01:28;;0;;
134;117;5;22;True;17.10.2017 11:01:33;;0;;
135;50;10;21;True;17.10.2017 11:01:33;;0;;
136;19;13;28;True;17.10.2017 11:01:33;;0;;
137;45;11;36;True;17.10.2017 11:01:34;;0;;
138;112;6;37;True;17.10.2017 11:01:34;;0;;
139;143;3;30;True;17.10.2017 11:01:35;;0;;
140;157;1;24;True;17.10.2017 11:02:30;;0;;
141;148;2;21;True;17.10.2017 11:02:33;;0;;
142;127;4;19;True;17.10.2017 11:02:33;;0;;
143;115;5;18;True;17.10.2017 11:02:33;;0;;
144;88;7;16;True;17.10.2017 11:02:33;;0;;
145;61;9;16;True;17.10.2017 11:02:33;;0;;
146;36;11;18;True;17.10.2017 11:02:33;;0;;
147;25;12;19;True;17.10.2017 11:02:34;;0;;
148;6;14;21;True;17.10.2017 11:02:34;;0;;
149;0;15;24;True;17.10.2017 11:02:34;;0;;
150;2;15;28;True;17.10.2017 11:02:34;;0;;
151;3;15;30;True;17.10.2017 11:02:34;;0;;
152;5;15;34;True;17.10.2017 11:02:35;;0;;
153;14;14;37;True;17.10.2017 11:02:36;;0;;
154;35;12;39;True;17.10.2017 11:02:36;;0;;
155;47;11;40;True;17.10.2017 11:02:37;;0;;
156;74;9;42;True;17.10.2017 11:02:38;;0;;
157;101;7;42;True;17.10.2017 11:02:39;;0;;
158;126;5;40;True;17.10.2017 11:02:40;;0;;
159;137;4;39;True;17.10.2017 11:02:41;;0;;
160;156;2;37;True;17.10.2017 11:02:42;;0;;
161;162;1;34;True;17.10.2017 11:02:42;;0;;
162;160;1;30;True;17.10.2017 11:02:44;;0;;
163;159;1;28;True;17.10.2017 11:02:45;;0;;
