œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
61;121;5;30;True;03.02.2016 10:50:41;;0;;
62;110;6;33;True;03.02.2016 10:50:41;;0;;
63;56;10;33;True;03.02.2016 10:50:41;;0;;
64;42;11;30;True;03.02.2016 10:50:42;;0;;
65;29;12;27;True;03.02.2016 10:50:42;;0;;
66;39;11;24;True;03.02.2016 10:50:42;;0;;
67;77;8;21;True;03.02.2016 10:50:42;;0;;
68;118;5;24;True;03.02.2016 10:50:42;;0;;
69;131;4;27;True;03.02.2016 10:50:42;;0;;
70;134;4;33;True;03.02.2016 10:50:43;;0;;
71;98;7;36;True;03.02.2016 10:50:43;;0;;
72;71;9;36;True;03.02.2016 10:50:43;;0;;
73;32;12;33;True;03.02.2016 10:50:43;;0;;
74;20;13;30;True;03.02.2016 10:50:43;;0;;
75;17;13;24;True;03.02.2016 10:50:44;;0;;
76;50;10;21;True;03.02.2016 10:50:44;;0;;
77;104;6;21;True;03.02.2016 10:50:44;;0;;
78;140;3;24;True;03.02.2016 10:50:44;;0;;
79;143;3;30;True;03.02.2016 10:50:44;;0;;
80;124;5;36;True;03.02.2016 10:50:45;;0;;
81;86;8;39;True;03.02.2016 10:50:45;;0;;
82;45;11;36;True;03.02.2016 10:50:45;;0;;
83;23;13;36;True;03.02.2016 10:50:45;;0;;
84;12;14;33;True;03.02.2016 10:50:45;;0;;
85;9;14;27;True;03.02.2016 10:50:45;;0;;
86;26;12;21;True;03.02.2016 10:50:48;;0;;
87;62;9;18;True;03.02.2016 10:50:48;;0;;
88;89;7;18;True;03.02.2016 10:50:48;;0;;
89;128;4;21;True;03.02.2016 10:50:49;;0;;
90;151;2;27;True;03.02.2016 10:50:49;;0;;
91;154;2;33;True;03.02.2016 10:50:49;;0;;
92;146;3;36;True;03.02.2016 10:50:49;;0;;
93;113;6;39;True;03.02.2016 10:50:49;;0;;
94;59;10;39;True;03.02.2016 10:50:50;;0;;
95;35;12;39;True;03.02.2016 10:50:50;;0;;
96;3;15;30;True;03.02.2016 10:50:50;;0;;
97;36;11;18;True;03.02.2016 10:50:50;;0;;
98;115;5;18;True;03.02.2016 10:50:50;;0;;
99;160;1;30;True;03.02.2016 10:50:50;;0;;
100;137;4;39;True;03.02.2016 10:50:51;;0;;
101;101;7;42;True;03.02.2016 10:50:51;;0;;
102;74;9;42;True;03.02.2016 10:50:51;;0;;
103;0;15;24;True;03.02.2016 10:50:51;;0;;
104;6;14;21;True;03.02.2016 10:50:51;;0;;
105;95;7;30;True;03.02.2016 10:50:52;;0;;
106;68;9;30;True;03.02.2016 10:50:52;;0;;
107;80;8;27;True;03.02.2016 10:50:52;;0;;
108;148;2;21;True;03.02.2016 10:50:52;;0;;
109;157;1;24;True;03.02.2016 10:50:52;;0;;
110;108;6;29;True;03.02.2016 10:50:53;;0;;
111;96;7;32;True;03.02.2016 10:50:53;;0;;
112;69;9;32;True;03.02.2016 10:50:53;;0;;
113;54;10;29;True;03.02.2016 10:50:53;;0;;
114;66;9;26;True;03.02.2016 10:50:53;;0;;
115;93;7;26;True;03.02.2016 10:50:53;;0;;
116;119;5;26;True;03.02.2016 10:50:54;;0;;
117;122;5;32;True;03.02.2016 10:50:54;;0;;
118;84;8;35;True;03.02.2016 10:50:54;;0;;
119;43;11;32;True;03.02.2016 10:50:54;;0;;
120;40;11;26;True;03.02.2016 10:50:54;;0;;
121;78;8;23;True;03.02.2016 10:50:55;;0;;
122;105;6;23;True;03.02.2016 10:51:03;;0;;
123;132;4;29;True;03.02.2016 10:51:03;;0;;
124;111;6;35;True;03.02.2016 10:51:03;;0;;
125;57;10;35;True;03.02.2016 10:51:04;;0;;
126;30;12;29;True;03.02.2016 10:51:04;;0;;
127;51;10;23;True;03.02.2016 10:51:04;;0;;
128;90;7;20;True;03.02.2016 10:51:04;;0;;
129;129;4;23;True;03.02.2016 10:51:04;;0;;
130;141;3;26;True;03.02.2016 10:51:04;;0;;
131;144;3;32;True;03.02.2016 10:51:05;;0;;
132;135;4;35;True;03.02.2016 10:51:05;;0;;
133;99;7;38;True;03.02.2016 10:51:05;;0;;
134;72;9;38;True;03.02.2016 10:51:05;;0;;
135;33;12;35;True;03.02.2016 10:51:05;;0;;
136;21;13;32;True;03.02.2016 10:51:06;;0;;
137;18;13;26;True;03.02.2016 10:51:06;;0;;
138;27;12;23;True;03.02.2016 10:51:06;;0;;
139;63;9;20;True;03.02.2016 10:51:06;;0;;
140;75;8;17;True;03.02.2016 10:51:06;;0;;
141;116;5;20;True;03.02.2016 10:51:07;;0;;
142;149;2;23;True;03.02.2016 10:51:07;;0;;
143;152;2;29;True;03.02.2016 10:51:07;;0;;
144;155;2;35;True;03.02.2016 10:51:07;;0;;
145;125;5;38;True;03.02.2016 10:51:07;;0;;
146;87;8;41;True;03.02.2016 10:51:07;;0;;
147;46;11;38;True;03.02.2016 10:51:08;;0;;
148;13;14;35;True;03.02.2016 10:51:08;;0;;
149;10;14;29;True;03.02.2016 10:51:08;;0;;
150;7;14;23;True;03.02.2016 10:51:09;;0;;
151;37;11;20;False;01.01.0001 0:00:00;;0;;
152;102;6;17;False;01.01.0001 0:00:00;;0;;
153;138;3;20;False;01.01.0001 0:00:00;;0;;
154;147;3;38;False;01.01.0001 0:00:00;;0;;
154;158;1;26;False;01.01.0001 0:00:00;;0;;
155;161;1;32;False;01.01.0001 0:00:00;;0;;
157;114;6;41;False;01.01.0001 0:00:00;;0;;
158;60;10;41;False;01.01.0001 0:00:00;;0;;
159;24;13;38;False;01.01.0001 0:00:00;;0;;
160;4;15;32;False;01.01.0001 0:00:00;;0;;
161;1;15;26;False;01.01.0001 0:00:00;;0;;
162;15;13;20;False;01.01.0001 0:00:00;;0;;
163;48;10;17;False;01.01.0001 0:00:00;;0;;
