œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
60;92;7;24;True;02.02.2016 8:35:42;;0;;
61;121;5;30;True;02.02.2016 8:35:43;;0;;
62;110;6;33;True;02.02.2016 8:35:43;;0;;
63;56;10;33;True;02.02.2016 8:35:43;;0;;
64;42;11;30;True;02.02.2016 8:35:43;;0;;
65;29;12;27;True;02.02.2016 8:35:43;;0;;
66;39;11;24;True;02.02.2016 8:35:43;;0;;
67;77;8;21;True;02.02.2016 8:35:44;;0;;
68;118;5;24;True;02.02.2016 8:35:44;;0;;
69;131;4;27;True;02.02.2016 8:35:44;;0;;
70;134;4;33;True;02.02.2016 8:35:44;;0;;
71;98;7;36;True;02.02.2016 8:35:44;;0;;
72;71;9;36;True;02.02.2016 8:35:44;;0;;
73;32;12;33;True;02.02.2016 8:35:44;;0;;
74;20;13;30;True;02.02.2016 8:35:45;;0;;
75;17;13;24;True;02.02.2016 8:35:45;;0;;
76;50;10;21;True;02.02.2016 8:35:45;;0;;
77;104;6;21;True;02.02.2016 8:35:45;;0;;
78;140;3;24;True;02.02.2016 8:35:45;;0;;
79;143;3;30;True;02.02.2016 8:35:45;;0;;
80;124;5;36;True;02.02.2016 8:35:45;;0;;
81;86;8;39;True;02.02.2016 8:35:46;;0;;
82;45;11;36;True;02.02.2016 8:35:46;;0;;
83;23;13;36;True;02.02.2016 8:35:46;;0;;
84;12;14;33;True;02.02.2016 8:35:46;;0;;
85;9;14;27;True;02.02.2016 8:35:46;;0;;
86;26;12;21;True;02.02.2016 8:35:46;;0;;
87;62;9;18;True;02.02.2016 8:35:47;;0;;
88;89;7;18;True;02.02.2016 8:35:47;;0;;
89;128;4;21;True;02.02.2016 8:35:47;;0;;
90;151;2;27;True;02.02.2016 8:35:47;;0;;
91;154;2;33;True;02.02.2016 8:35:47;;0;;
92;146;3;36;True;02.02.2016 8:35:47;;0;;
93;113;6;39;True;02.02.2016 8:35:47;;0;;
94;59;10;39;True;02.02.2016 8:35:48;;0;;
95;35;12;39;True;02.02.2016 8:35:48;;0;;
96;3;15;30;True;02.02.2016 8:35:48;;0;;
97;36;11;18;True;02.02.2016 8:35:48;;0;;
98;115;5;18;True;02.02.2016 8:35:48;;0;;
99;160;1;30;True;02.02.2016 8:35:48;;0;;
100;137;4;39;True;02.02.2016 8:35:48;;0;;
101;101;7;42;True;02.02.2016 8:35:49;;0;;
102;74;9;42;True;02.02.2016 8:35:49;;0;;
103;0;15;24;True;02.02.2016 8:35:49;;0;;
104;6;14;21;True;02.02.2016 8:35:49;;0;;
105;95;7;30;True;02.02.2016 8:35:49;;0;;
106;68;9;30;True;02.02.2016 8:35:49;;0;;
107;80;8;27;True;02.02.2016 8:35:50;;0;;
108;108;6;29;True;02.02.2016 8:35:50;;0;;
109;96;7;32;True;02.02.2016 8:35:50;;0;;
110;69;9;32;True;02.02.2016 8:35:50;;0;;
111;54;10;29;True;02.02.2016 8:35:50;;0;;
112;66;9;26;True;02.02.2016 8:35:50;;0;;
113;93;7;26;True;02.02.2016 8:35:50;;0;;
114;119;5;26;True;02.02.2016 8:35:51;;0;;
115;122;5;32;True;02.02.2016 8:35:51;;0;;
116;84;8;35;True;02.02.2016 8:35:56;;2;‚‡‡‚‡Ô;
117;43;11;32;False;02.02.2016 8:35:59;;0;Û˚‚˚;
118;40;11;26;True;02.02.2016 8:36:15;;2;;
119;78;8;23;True;02.02.2016 8:36:58;;0;;
120;105;6;23;True;02.02.2016 8:36:59;;0;;
121;132;4;29;True;02.02.2016 8:36:59;;0;;
122;111;6;35;True;02.02.2016 8:36:59;;0;;
123;57;10;35;True;02.02.2016 8:36:59;;0;;
124;30;12;29;True;02.02.2016 8:37:01;;0;;
125;51;10;23;True;02.02.2016 8:37:01;;0;;
126;90;7;20;True;02.02.2016 8:37:01;;0;;
127;129;4;23;True;02.02.2016 8:37:04;;0;;
128;141;3;26;True;02.02.2016 8:37:04;;0;;
129;144;3;32;True;02.02.2016 8:37:04;;0;;
130;135;4;35;True;02.02.2016 8:37:07;;0;;
131;99;7;38;True;02.02.2016 8:37:09;;0;;
132;72;9;38;True;02.02.2016 8:37:11;;0;;
133;33;12;35;True;02.02.2016 8:37:13;;0;;
134;21;13;32;True;02.02.2016 8:37:22;;0;;
135;18;13;26;True;02.02.2016 8:37:29;;0;;
136;27;12;23;False;01.01.0001 0:00:00;;0;;
137;63;9;20;False;01.01.0001 0:00:00;;0;;
138;75;8;17;False;01.01.0001 0:00:00;;0;;
139;116;5;20;False;01.01.0001 0:00:00;;0;;
140;149;2;23;False;01.01.0001 0:00:00;;0;;
141;152;2;29;False;01.01.0001 0:00:00;;0;;
142;155;2;35;False;01.01.0001 0:00:00;;0;;
143;125;5;38;False;01.01.0001 0:00:00;;0;;
144;87;8;41;False;01.01.0001 0:00:00;;0;;
145;46;11;38;False;01.01.0001 0:00:00;;0;;
146;13;14;35;False;01.01.0001 0:00:00;;0;;
147;10;14;29;False;01.01.0001 0:00:00;;0;;
148;7;14;23;False;01.01.0001 0:00:00;;0;;
149;37;11;20;False;01.01.0001 0:00:00;;0;;
150;102;6;17;False;01.01.0001 0:00:00;;0;;
151;138;3;20;False;01.01.0001 0:00:00;;0;;
152;158;1;26;False;01.01.0001 0:00:00;;0;;
153;161;1;32;False;01.01.0001 0:00:00;;0;;
154;147;3;38;False;01.01.0001 0:00:00;;0;;
155;114;6;41;False;01.01.0001 0:00:00;;0;;
156;60;10;41;False;01.01.0001 0:00:00;;0;;
157;24;13;38;False;01.01.0001 0:00:00;;0;;
158;4;15;32;False;01.01.0001 0:00:00;;0;;
159;1;15;26;False;01.01.0001 0:00:00;;0;;
160;15;13;20;False;01.01.0001 0:00:00;;0;;
161;48;10;17;False;01.01.0001 0:00:00;;0;;
162;148;2;21;False;01.01.0001 0:00:00;;0;;
163;157;1;24;False;01.01.0001 0:00:00;;0;;
