œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
1;2;15;28;True;06.03.2016 13:36:45;;0;;
2;126;5;40;True;06.03.2016 13:36:46;;0;;
3;127;4;19;True;06.03.2016 13:36:47;;0;;
4;5;15;34;True;06.03.2016 13:36:48;;0;;
5;156;2;37;True;06.03.2016 13:36:48;;0;;
6;88;7;16;True;06.03.2016 13:36:48;;0;;
7;14;14;37;True;06.03.2016 13:36:48;;0;;
8;162;1;34;True;06.03.2016 13:36:48;;0;;
9;61;9;16;True;06.03.2016 13:36:49;;0;;
10;47;11;40;True;06.03.2016 13:36:49;;0;;
11;159;1;28;True;06.03.2016 13:36:49;;0;;
12;25;12;19;True;06.03.2016 13:36:49;;0;;
13;8;14;25;True;06.03.2016 13:36:50;;0;;
14;100;7;40;True;06.03.2016 13:36:50;;0;;
15;139;3;22;True;06.03.2016 13:36:50;;0;;
16;11;14;31;True;06.03.2016 13:36:50;;0;;
17;136;4;37;True;06.03.2016 13:36:51;;0;;
18;103;6;19;True;06.03.2016 13:36:51;;0;;
19;34;12;37;True;06.03.2016 13:36:51;;0;;
20;153;2;31;True;06.03.2016 13:36:51;;0;;
21;49;10;19;True;06.03.2016 13:36:51;;0;;
22;16;13;22;True;06.03.2016 13:36:52;;0;;
23;73;9;40;True;06.03.2016 13:36:52;;0;;
24;150;2;25;True;06.03.2016 13:36:52;;0;;
25;19;13;28;True;06.03.2016 13:36:52;;0;;
26;112;6;37;True;06.03.2016 13:36:53;;0;;
27;117;5;22;True;06.03.2016 13:36:53;;0;;
28;22;13;34;True;06.03.2016 13:36:53;;0;;
29;145;3;34;True;06.03.2016 13:36:53;;0;;
30;76;8;19;True;06.03.2016 13:36:53;;0;;
31;38;11;22;True;06.03.2016 13:36:54;;0;;
32;58;10;37;True;06.03.2016 13:36:54;;0;;
33;142;3;28;True;06.03.2016 13:36:54;;0;;
34;28;12;25;True;06.03.2016 13:36:54;;0;;
35;85;8;37;True;06.03.2016 13:36:55;;0;;
36;130;4;25;True;06.03.2016 13:36:55;;0;;
37;31;12;31;True;06.03.2016 13:36:55;;0;;
38;123;5;34;True;06.03.2016 13:36:55;;0;;
39;91;7;22;True;06.03.2016 13:36:57;;0;;
40;41;11;28;True;06.03.2016 13:36:57;;0;;
41;97;7;34;True;06.03.2016 13:36:58;;0;;
42;106;6;25;True;06.03.2016 13:36:58;;0;;
43;44;11;34;True;06.03.2016 13:36:58;;0;;
44;133;4;31;True;06.03.2016 13:36:58;;0;;
45;64;9;22;True;06.03.2016 13:36:59;;0;;
46;52;10;25;True;06.03.2016 13:36:59;;0;;
47;70;9;34;True;06.03.2016 13:36:59;;0;;
48;120;5;28;True;06.03.2016 13:36:59;;0;;
49;79;8;25;True;06.03.2016 13:36:59;;0;;
50;55;10;31;True;06.03.2016 13:37:00;;0;;
51;109;6;31;True;06.03.2016 13:37:00;;0;;
52;67;9;28;True;06.03.2016 13:37:00;;0;;
53;82;8;31;True;06.03.2016 13:37:00;;0;;
54;94;7;28;True;06.03.2016 13:37:01;;0;;
55;0;15;24;True;06.03.2016 13:37:01;;0;;
56;101;7;42;True;06.03.2016 13:37:01;;0;;
57;148;2;21;True;06.03.2016 13:37:01;;0;;
58;3;15;30;True;06.03.2016 13:37:01;;0;;
59;137;4;39;True;06.03.2016 13:37:02;;0;;
60;115;5;18;True;06.03.2016 13:37:02;;0;;
61;6;14;21;True;06.03.2016 13:37:02;;0;;
62;74;9;42;True;06.03.2016 13:37:02;;0;;
63;157;1;24;True;06.03.2016 13:37:03;;0;;
64;36;11;18;True;06.03.2016 13:37:03;;0;;
65;35;12;39;True;06.03.2016 13:37:03;;0;;
66;160;1;30;True;06.03.2016 13:37:03;;0;;
67;9;14;27;True;06.03.2016 13:37:03;;0;;
68;113;6;39;True;06.03.2016 13:37:04;;0;;
69;128;4;21;True;06.03.2016 13:37:04;;0;;
70;12;14;33;True;06.03.2016 13:37:04;;0;;
71;146;3;36;True;06.03.2016 13:37:04;;0;;
72;89;7;18;True;06.03.2016 13:37:05;;0;;
73;26;12;21;True;06.03.2016 13:37:05;;0;;
74;59;10;39;True;06.03.2016 13:37:05;;0;;
75;151;2;27;True;06.03.2016 13:37:05;;0;;
76;23;13;36;True;06.03.2016 13:37:05;;0;;
77;154;2;33;True;06.03.2016 13:37:06;;0;;
78;62;9;18;True;06.03.2016 13:37:06;;0;;
79;17;13;24;True;06.03.2016 13:37:06;;0;;
80;86;8;39;True;06.03.2016 13:37:06;;0;;
81;140;3;24;True;06.03.2016 13:37:07;;0;;
82;50;10;21;True;06.03.2016 13:37:07;;0;;
