œŒ–ﬂƒ Œ¬€… ÕŒÃ≈– «¿√–”« »; ÕŒÃ≈– “¬—;  ŒŒ–ƒ»Õ¿“¿ X;  ŒŒ–ƒ»Õ¿“¿ Y; —“¿“”—;  ¬–≈Ãﬂ «¿√–”« »; —Ã≈Õ¿; œŒ¬€—Œ“Õ¿ﬂ Œ“Ã≈“ ¿; «¿Ã≈◊¿Õ»≈ 
108;148;2;21;True;03.02.2016 14:52:22;;5365;;
109;157;1;24;True;03.02.2016 14:52:22;;5365;;
110;108;6;29;True;03.02.2016 14:52:22;;5365;;
111;96;7;32;True;03.02.2016 14:52:23;;5365;;
112;69;9;32;True;03.02.2016 14:52:23;;5365;;
113;54;10;29;False;03.02.2016 14:52:23;;5365;;
114;66;9;26;True;03.02.2016 14:52:23;;5365;;
115;93;7;26;True;03.02.2016 14:58:06;;5365;;
116;119;5;26;True;03.02.2016 14:52:47;;5365;;
117;122;5;32;True;03.02.2016 14:53:18;;5365;;
118;84;8;35;True;03.02.2016 14:54:53;;5365;;
119;43;11;32;True;03.02.2016 14:55:17;;5365;;
120;40;11;26;True;03.02.2016 14:55:18;;5365;;
121;78;8;23;True;03.02.2016 14:55:18;;5365;;
122;105;6;23;True;03.02.2016 14:55:18;;5365;;
123;132;4;29;True;03.02.2016 14:55:18;;5365;;
124;111;6;35;True;03.02.2016 14:55:18;;5365;;
125;57;10;35;True;03.02.2016 14:55:18;;5365;;
126;30;12;29;True;03.02.2016 14:55:19;;5365;;
127;51;10;23;True;03.02.2016 14:55:20;;5365;;
128;90;7;20;True;03.02.2016 14:56:44;;5365;;
129;129;4;23;True;03.02.2016 14:57:42;;5365;;
130;141;3;26;True;03.02.2016 14:57:42;;5365;;
131;144;3;32;True;03.02.2016 14:57:42;;5365;;
132;135;4;35;True;03.02.2016 14:57:43;;5365;;
133;99;7;38;True;03.02.2016 14:57:43;;5365;;
134;72;9;38;True;03.02.2016 14:57:43;;5365;;
135;33;12;35;True;03.02.2016 14:57:43;;5365;;
136;21;13;32;True;03.02.2016 14:57:43;;5365;;
137;18;13;26;True;03.02.2016 14:57:43;;5365;;
138;27;12;23;True;03.02.2016 14:57:43;;5365;;
139;63;9;20;True;03.02.2016 14:57:44;;5365;;
140;75;8;17;True;03.02.2016 14:57:44;;5365;;
141;116;5;20;True;03.02.2016 14:57:44;;5365;;
142;149;2;23;True;03.02.2016 14:57:44;;5365;;
143;152;2;29;True;03.02.2016 14:57:44;;5365;;
144;155;2;35;True;03.02.2016 14:57:44;;5365;;
145;125;5;38;True;03.02.2016 14:57:45;;5365;;
146;87;8;41;True;03.02.2016 14:57:45;;5365;;
147;46;11;38;True;03.02.2016 14:57:45;;5365;;
148;13;14;35;True;03.02.2016 14:57:45;;5365;;
149;10;14;29;True;03.02.2016 14:57:45;;5365;;
150;7;14;23;True;03.02.2016 14:57:45;;5365;;
151;37;11;20;True;03.02.2016 14:57:45;;5365;;
152;102;6;17;True;03.02.2016 14:57:46;;5365;;
153;138;3;20;True;03.02.2016 14:57:46;;5365;;
154;147;3;38;True;03.02.2016 14:57:46;;5365;;
154;158;1;26;True;03.02.2016 14:57:46;;5365;;
155;161;1;32;True;03.02.2016 14:57:46;;5365;;
157;114;6;41;True;03.02.2016 14:57:46;;5365;;
158;60;10;41;True;03.02.2016 14:57:46;;5365;;
159;24;13;38;True;03.02.2016 14:57:47;;5365;;
160;4;15;32;True;03.02.2016 14:57:47;;5365;;
161;1;15;26;True;03.02.2016 14:57:48;;5365;;
162;15;13;20;True;03.02.2016 14:57:49;;5365;;
163;48;10;17;True;03.02.2016 14:57:50;;5365;;
